post,username,mbti,titles_all
30891,lemxn, INFJ,['Cyndi Lauper - All Through the Night ']
30892,ask, Unknown,['Rid Of Me At Last ']
30893,yet-another-intj, INTJ,[]
30894,mysa, ISFP,['SAIL - AWOLNATION ']
30895,quecueyew, INFP,[]
30896,surreal-snake, INFJ,"['The Birthday Party, ""Junkyard']"
30897,monsieur-melancholy, INFP,['Shinedown - Devour ']
30898,yet-another-intj, INTJ,[]
30899,blue-soul, INTJ - The Scientists,['David Bowie - Space Oddity']
30900,aya-the-abysswalker, ENFP,['College & Electric Youth - A Real Hero ']
30901,lemxn, INFJ,['Rage Against The Machine: Killing In The Name']
30902,yasminec19, INTJ,['Everything Everything - Spring / Sun / Winter / Dread ']
30903,aya-the-abysswalker, ENFP,"['Rage Against The Machine: Killing In The Name', 'Nine Inch Nails - Survivalism    || ']"
30904,monsieur-melancholy, INFP,['Aqua - Lollipop  - ']
30905,mr-demiurge, INTP - The Thinkers,"[""WHITEY | And when the sun goes down you'll know""]"
30906,aya-the-abysswalker, ENFP,['It Has to Be This Way - Metal Gear Rising: Revengeance Music Extended']
30907,thalassa, ISFP - The Artists,[]
30908,mysa, ISFP,['Saturnino Blame it on the Bass line feat. Lawrence Steele']
30909,lemxn, INFJ,['Molotov Gimme Tha Power Vive Latino 2015']
30910,aya-the-abysswalker, ENFP,['Molotov Gimme Tha Power Vive Latino 2015']
30911,surreal-snake, INFJ,['Nine Inch Nails - Head Like A Hole']
30912,lemxn, INFJ,[]
30913,aya-the-abysswalker, ENFP,[]
30914,mushr00m, Unknown,[]
30915,ask, Unknown,['Neighborhood Bully']
30916,aya-the-abysswalker, ENFP,['FFVII Crisis Core Soundtrack: Under the Apple Tree']
30917,mysa, ISFP,['THE RATTLERS  -  ON THE BEACH']
30918,aya-the-abysswalker, ENFP,['FFVII Crisis Core Soundtrack: Sky Blue Eyes']
30919,quick, INTP,"['NYVES - ""Something Divine""  - Available Now']"
30920,theprophetlala, Unknown,['Christina Aguilera - We remain ']
30921,ask, Unknown,['Mark Kozelek   Cruiser']
30922,aya-the-abysswalker, ENFP,['Nightride FM - Part II']
30923,yet-another-intj, INTJ,['Omar Rodriguez Lopez Group Live Los Angeles  II']
30924,yet-another-intj, INTJ,['Bj\\xc3\\xb6rk - Pluto']
30925,124567, Unknown,"['MAZZY STAR - DISAPPEAR ', 'Mazzy Star - Roseblood', 'Mazzy Star - Be My Angel']"
30926,apple-pine, INTJ,[]
30927,metalize, INFJ,['Little Boots - Remedy ']
30928,quecueyew, INFP,['Moth Equals - Fools Are We ']
30929,metalize, INFJ,['Frou Frou - Let Go ']
30930,sporadic-aura, ENTP,['AWOLNATION - I Am ']
30931,surreal-snake, INFJ,['Sonic Youth - Bull in the heather']
30932,metalize, INFJ,['Rammstein - Ich Will']
30933,sporadic-aura, ENTP,[]
30934,metalize, INFJ,['Rammstein - Stripped  English ']
30935,metalize, INFJ,['Pendulum - The Tempest ']
30936,theprophetlala, Unknown,['Staind-Right Here Waiting ']
30937,sporadic-aura, ENTP,['Reise Reise - Rammstein']
30938,psychophant, INFP,['Pendulum - Midnight Runner ']
30939,metalize, INFJ,['04. Faun - Tanz mit mir']
30940,aya-the-abysswalker, ENFP,"[""Running in the 90's""]"
30941,surreal-snake, INFJ,['The Byrds ~ Turn Turn Turn  ']
30942,toru-okada, Unknown,['Rammstein - Stripped  English ']
30943,aya-the-abysswalker, ENFP,[]
30944,blothmath, Unknown,"['Emancipator - ""Ocelot"" Official ']"
30945,silverfalcon, INTP - The Thinkers,"['Olympic Jasn\\xc3\\xa1 zpr\\xc3\\xa1va', 'Olympic Jasn\\xc3\\xa1 zpr\\xc3\\xa1va']"
30946,theprophetlala, Unknown,['Clean Bandit - Extraordinary ft. Sharna Bass ']
30947,ask, Unknown,['Archers of Loaf - Lowest Part is Free']
30948,snakecharmer, INFJ - The Protectors,['CLUTCH - D.C. Sound Attack!']
30949,surreal-snake, INFJ,[]
30950,aya-the-abysswalker, ENFP,['Trevor Something - Your Sex Is A Dream']
30951,verglas, INTJ,['The Killers - Spaceman  - Video /Subtitles']
30952,quecueyew, INFP,['96 Tears - ?  & The Mysterians - 1966']
30953,ask, Unknown,['Archers of Loaf - Freezing Point']
30954,narcissus, INTP,[]
30955,aya-the-abysswalker, ENFP,[' NieR - Flower ']
30956,donkey-d-kong, INTJ - The Scientists,[]
30957,aya-the-abysswalker, ENFP,['Kenji Kawai - Cinema Symphony - Ghost In The Shell OST']
30958,yet-another-intj, INTJ,['Kasabian - Vlad the Impaler']
30959,deadlyrefridgerator, Unknown Personality,['Forefather - Three Great Ships']
30960,surreal-snake, INFJ,['Dave Matthews Band - Crash Into Me']
30961,narcissus, INTP,[]
30962,necrodeathmortem, INTP - The Thinkers,['Festering Boils. Repulsion - Horrified']
30963,peter-pettishrooms, INTJ,['Tame Impala - Feels Like We Only Go Backwards']
30964,narcissus, INTP,[]
30965,lycrester, INFJ - The Protectors,"["" PRIMARY _ Don't Be Shy   , IRON)""]"
30966,sevsevens, INTJ - The Scientists,['Blockhead - The Music Scene ']
30967,bipedal-p-314, INTP,['The Smashing Pumpkins - Age Of Innocence']
30968,tetsuo-shima, INFP - The Idealists,['Bane of Winterstorm - The Last Sons of Perylin']
30969,brian1, ESTP - The Doers,"['Lykke Li ""I\\\'m Good, I\\\'m Gone']"
30970,ask, Unknown,"['The Strokes - Alone, Together']"
30971,mysa, ISFP,['Children - Robert Miles ']
30972,narcissus, INTP,['Rush - Cygnus X-1: Books I & II ']
30973,surreal-snake, INFJ,['Gary Numan - Cars']
30974,tetsuo-shima, INFP - The Idealists,['Melty Blood Actress Again - Kara No Kyoukai ']
30975,sporadic-aura, ENTP,['Flobots - Handlebars']
30976,libertyprime, ISTP,['Nine Inch Nails - Head Like A Hole']
30977,sporadic-aura, ENTP,['Animals - The House Of The Rising Sun ']
30978,quecueyew, INFP,['Clear Channel  - Leftover Crack']
30979,yet-another-intj, INTJ,"['Foo Fighters - Best Of You ', 'Foo Fighters - The Pretender']"
30980,aya-the-abysswalker, ENFP,[]
30981,ultra-violet, ENFP,"[""Indila - Feuille d'automne""]"
30982,metalize, INFJ,[]
30983,theprophetlala, Unknown,['Alina Baraz & Galimatias - Fantasy']
30984,tetsuo-shima, INFP - The Idealists,"[""ONE NIGHT AT FLUMPTY'S SONG  LYRIC VIDEO - DAGames""]"
30985,bipedal-p-314, INTP,['The Coral - Dreaming Of You ']
30986,bipedal-p-314, INTP,['Aerosmith - Girls Of Summer ']
30987,yet-another-intj, INTJ,['Sprawling Idiot Effigy']
30988,blue-soul, INTJ - The Scientists,['In Flames - Jotun ']
30989,surreal-snake, INFJ,['Megadeth - Holy Wars...The Punishment Due ']
30990,yet-another-intj, INTJ,"[""Weissenborn instrumental -- Hard Time Killin' Floor Blues""]"
30991,starscream430, INTJ - The Scientists,"['Sugar, Honey, Honey']"
30992,aya-the-abysswalker, ENFP,['NieR Tribute Album - echo - Suite Of Nier ']
30993,peter-pettishrooms, INTJ,['Slowdive - When the Sun Hits']
30994,yet-another-intj, INTJ,['Tamaryn - Full Performance ']
30995,mysa, ISFP,['Have Mercy On The Criminal - Elton John ']
30996,kurt-wagner, Unknown,['Joy Division - Unknown Pleasures  Full Album']
30997,mysa, ISFP,['Editors - Papillon']
30998,yet-another-intj, INTJ,['Sympathy For The Devil ']
30999,ziwosa, Unknown Personality,['Olafur Arnalds - Happiness Does Not Wait ']
31000,yet-another-intj, INTJ,['Jefferson Airplane @Woodstock 3/5ths of a Mile in 10 sec ']
31001,narcissus, INTP,['Communion With The Sun']
31002,mysa, ISFP,"['The Raconteurs ""Steady, As She Goes']"
31003,mysa, ISFP,['Cln. - Dayum ']
31004,124567, Unknown,['Archive - Further Away']
31005,mysa, ISFP,['The Who - Behind Blue Eyes ']
31006,ziwosa, Unknown Personality,['Inama Nushif']
31007,yet-another-intj, INTJ,['Sugarcubes - Leash Called Love - Vinyl - at440mla - Stick Around for Joy - Bjork']
31008,mysa, ISFP,"['Dramarama - Anything, Anything ']"
31009,yet-another-intj, INTJ,"[""O' Brother, Where Art Thou? - I Am A Man Of Constant Sorrow ""]"
31010,blue-soul, INTJ - The Scientists,['The Dead Weather - I Feel Love ']
31011,yet-another-intj, INTJ,['The Cranberries - Roses - Le Live']
31012,mysa, ISFP,"['The xx - ""Fiction"" ']"
31013,aya-the-abysswalker, ENFP,['New Order - Elegia ']
31014,yet-another-intj, INTJ,['The Big Rock Candy Mountain']
31015,tetsuo-shima, INFP - The Idealists,['Madlax Ending Full - Inside your heart by FictionJunction']
31016,quecueyew, INFP,['Put The Lime In The Coconut - Harry Nilsson']
31017,theprophetlala, Unknown,['Sia - Alive ']
31018,yet-another-intj, INTJ,['Jefferson Airplane - 06 - Wooden Ships ']
31019,peter-pettishrooms, INTJ,['Cocteau Twins - Bluebeard']
31020,aya-the-abysswalker, ENFP,['Silent Hill 2 Unreleased - Theme of Laura Acoustic']
31021,vespers, INTJ,['Sia - Elastic Heart  ft. The Weeknd & Diplo']
31022,aya-the-abysswalker, ENFP,['Initial D - Running in The 90s']
31023,yet-another-intj, INTJ,['Shugo Tokumaru - Katachi ']
31024,piano, Unknown,"['Dat New ""New"" -- Kid Cudi']"
31025,mysa, ISFP,"[""The Vines - I'm only sleeping ""]"
31026,mysa, ISFP,"[""Paul Weller / Smokin' Mojo Filters  - Come Together""]"
31027,aya-the-abysswalker, ENFP,['Initial D - Mega Mix  - Twitch.tv/chaver28']
31028,yet-another-intj, INTJ,['Mount&Blade music   main theme']
31029,aya-the-abysswalker, ENFP,[]
31030,tetsuo-shima, INFP - The Idealists,['Nightcore - White Rabbit']
31031,aya-the-abysswalker, ENFP,['Silent Hill Complete Soundtrack - Summer Snow']
31032,surreal-snake, INFJ,['Blind Melon - Tones of Home']
31033,aya-the-abysswalker, ENFP,['Silent Hill Complete Soundtrack - Exercise Book']
31034,mschievious, INFJ,"['Lullaby of the Ocean: 8 HOURS of Relaxing Music with the Sound of Waves - Zen, Meditation, Sleep']"
31035,124567, Unknown,['INNA - Crazy Sexy Wild ']
31036,bipedal-p-314, INTP,"[""Jane's Addiction - Been Caught Stealing ""]"
31037,monsieur-melancholy, INFP,['Walking On The Moon - The Police']
31038,sherlockholmes, ENTP - The Visionaries,[]
31039,sherlockholmes, ENTP - The Visionaries,['Star Wars - Rise of the Sith']
31040,narcissus, INTP,[]
31041,wamphyrithrall, Unknown,['In Slaughter Natives - Invocation']
31042,yet-another-intj, INTJ,['Travis - Re-Offender ']
31043,sevsevens, INTJ - The Scientists,[]
31044,monsieur-melancholy, INFP,['Get A Haircut - George Thorogood']
31045,aya-the-abysswalker, ENFP,[]
31046,surreal-snake, INFJ,['Red Rider - White Hot']
31047,jippa-jonken, Unknown,['The Orange Alabaster Mushroom -Your Face Is In My Mind']
31048,surreal-snake, INFJ,['Sonic Youth - Schizophrenia']
31049,yet-another-intj, INTJ,[]
31050,mysa, ISFP,"[""The Venus In Furs - Baby's On Fire ""]"
31051,mysa, ISFP,['Beasts of the Southern Wild soundtrack: 02 - The Bathtub']
31052,yet-another-intj, INTJ,['King Gizzard and the Lizard Wizard - Full Performance ']
31053,theprophetlala, Unknown,"['MARINA AND THE DIAMONDS | \\xe2\\x99\\xa1 ""TEEN IDLE"" \\xe2\\x99\\xa1']"
31054,the-capture-of-time, INFJ,['2CELLOS - Thunderstruck ']
31055,starscream430, INTJ - The Scientists,"['TFS Official ""MOUSTACHE"" ']"
31056,thalassa, ISFP - The Artists,['The Lost Boys - Soundtrack - Cry Little Sister  - By Gerard McMann']
31057,narcissus, INTP,"['Van der Graaf Generator - H to He, Who Am the Only One ']"
31058,vinniebob, INTJ,[]
31059,narcissus, INTP,['King Crimson - The ConstruKction Of Light']
31060,surreal-snake, INFJ,['LL Cool J - Mama Said Knock You Out']
31061,124567, Unknown,['JokR - Munndiar\\xc3\\xa9  Full ']
31062,yet-another-intj, INTJ,"[""I Don't Care Anymore ~ Phil Collins ""]"
31063,damjan, ENTP - The Visionaries,[]
31064,aya-the-abysswalker, ENFP,['SEB Presents Initial D Fifth Stage Non-Stop D Selection Vol. 2']
31065,yet-another-intj, INTJ,['David Bowie - Ashes to Ashes   ']
31066,bipedal-p-314, INTP,['Aerosmith - Dude Looks Like A Lady ']
31067,bipedal-p-314, INTP,['Archive - Bullets  ']
31068,bipedal-p-314, INTP,"['Bloodhound Gang - The Inevitable Return Of The Great White Dope', 'Bloodhound Gang - Uhn Tiss Uhn Tiss Uhn Tiss ']"
31069,124567, Unknown,"['Robin Schulz - Sunset ', 'Coldplay - A Sky Full of Stars ']"
31070,mysa, ISFP,['Racing Glaciers - Moths']
31071,yet-another-intj, INTJ,['Sweet Emotion \\xe2\\x80\\x93 Aerosmith']
31072,mysa, ISFP,['Two Steps From Hell - Heart of Courage']
31073,surreal-snake, INFJ,['Sonic Youth - Bull in the heather']
31074,piano, Unknown,[]
31075,ace-face, Unknown,[]
31076,aya-the-abysswalker, ENFP,['SEB Presents Initial D Fifth Stage Non-Stop D Selection Vol. 2']
31077,surreal-snake, INFJ,['catholic girls - Frank Zappa']
31078,aya-the-abysswalker, ENFP,[]
31079,mysa, ISFP,[]
31080,tetsuo-shima, INFP - The Idealists,['Elfen Lied OST - Hanayou']
31081,yet-another-intj, INTJ,['John Butler Trio - Pickapart | Hear and Now | Country Now']
31082,monsieur-melancholy, INFP,['Rush - Tom Sawyer']
31083,aya-the-abysswalker, ENFP,[]
31084,narcissus, INTP,"[""Genesis - Supper's Ready ""]"
31085,donkey-d-kong, INTJ - The Scientists,[]
31086,narcissus, INTP,['Genesis - I Know What I Like 1976 Live Video']
31087,peter-pettishrooms, INTJ,['Sonic Youth - Bull In The Heather']
31088,narcissus, INTP,[]
31089,sevsevens, INTJ - The Scientists,['Elliott Smith- Whatever ']
31090,yet-another-intj, INTJ,[]
31091,sevsevens, INTJ - The Scientists,['Shakira - La Tortura ft. Alejandro Sanz']
31092,mschievious, INFJ,"['B.B. King, ""Night Life,"" Austin City Limits 1983.']"
31093,despotic-nepotist, Unknown,['Rammstein - Amour']
31094,yet-another-intj, INTJ,[]
31095,hypaspist, ESTP,['Broken Road']
31096,metalize, INFJ,['Origa - Rise']
31097,sporadic-aura, ENTP,['Metal Fingers']
31098,starscream430, INTJ - The Scientists,['D.H.T. - Listen To Your Heart ']
31099,mysa, ISFP,['The Theory of Everything - Soundtrack ending scene ']
31100,aya-the-abysswalker, ENFP,['Carpenter Brut - Trilogy']
31101,yet-another-intj, INTJ,"[""Jan Hammer - Crockett's Theme ""]"
31102,theprophetlala, Unknown,['Melanie Martinez - Mrs. Potato Head']
31103,yet-another-intj, INTJ,[]
31104,sporadic-aura, ENTP,['Tool - The Pot']
31105,psychophant, INFP,"['Driving in the Rain - Girl, Interrupted OST ']"
31106,maggiemay, INFJ,['Embraceable You - Nat King Cole']
31107,mysa, ISFP,['Nena \\xe2\\x80\\x8e- 99 Luftballons']
31108,yet-another-intj, INTJ,['Bjork   Mtv Unplugged']
31109,observantfool, ISFP,"[""The Go-Go's - Our Lips Are Sealed""]"
31110,jjcu, Unknown,"['Big Data - ""The Business Of Emotion "" ']"
31111,narcissus, INTP,['Genesis - Twilight Alehouse ']
31112,tetsuo-shima, INFP - The Idealists,['Nightcore - God Is A Girl']
31113,yet-another-intj, INTJ,['Bj\\xc3\\xb6rk - Pluto']
31114,mysa, ISFP,['The Whitest Boy Alive: Gravity']
31115,aya-the-abysswalker, ENFP,['El Shaddai  - Disc One - 04 - The Faraway Creation ']
31116,yet-another-intj, INTJ,['Raydar - Night of the Dead']
31117,aya-the-abysswalker, ENFP,"['Raydar - Night of the Dead', 'd.notive - Red Light Syndrome']"
31118,pnamajck, Unknown Personality,['Thomas Feiner & Anywhen - For Now']
31119,tetsuo-shima, INFP - The Idealists,"['Mirai Nikki OST ""Battle! Theme"" Extended']"
31120,yet-another-intj, INTJ,['Faithless - Muhammad Ali']
31121,mr-demiurge, INTP - The Thinkers,['Whitey - Just Another Animal']
31122,tetsuo-shima, INFP - The Idealists,['Arktau Eos || Geometry of Emptiness']
31123,yet-another-intj, INTJ,['Serj Tankian - Left Of Center - Official ']
31124,peter-pettishrooms, INTJ,['Nanocycle - Great Little Ones']
31125,yet-another-intj, INTJ,['The D\\xc3\\xb8 - Miracles  - ']
31126,simpson17866, INTP,['Delain-We Are The Others ']
31127,monsieur-melancholy, INFP,['Mountain - Mississippi Queen']
31128,aya-the-abysswalker, ENFP,['God Is An Astronaut - The End Of The Beginning ']
31129,yet-another-intj, INTJ,[]
31130,theprophetlala, Unknown,['Melanie Martinez - Pity Party ']
31131,sevsevens, INTJ - The Scientists,[]
31132,dana-scully, ISTJ,['Christine and The Queens - Christine ']
31133,bipedal-p-314, INTP,['Going Out In Style  - Dropkick Murphys']
31134,monsieur-melancholy, INFP,['Throwing Gravity - Here We Go Again ']
31135,narcissus, INTP,['\\xc3\\x84nglag\\xc3\\xa5rd - Jordr\\xc3\\xb6k']
31136,peter-pettishrooms, INTJ,['Sonic Youth - Jean-Baptiste \\xc3\\xa0 la fen\\xc3\\xaatre ']
31137,sporadic-aura, ENTP,['Spose - Gee Willikers ']
31138,peter-pettishrooms, INTJ,['Sounds Of Sputnik - Overdrive']
31139,yet-another-intj, INTJ,['The Cinematic Orchestra - Arrival of the Birds']
31140,tetsuo-shima, INFP - The Idealists,"[""Tetsuo's Song""]"
31141,jjcu, Unknown,['Whitney Houston - Same Script Different Cast ft. Deborah Cox']
31142,tetsuo-shima, INFP - The Idealists,['Inner Universe ']
31143,narcissus, INTP,['Yes - Owner Of A Lonely Heart 1983 Video Sound ']
31144,sevsevens, INTJ - The Scientists,"['Blackstreet - No Diggity ft. Dr. Dre, Queen Pen']"
31145,sevsevens, INTJ - The Scientists,['Kendrick Lamar - i ']
31146,124567, Unknown,['Chillout Lounge Ambient Mix - Above In The Sky']
31147,vinniebob, INTJ,[]
31148,yet-another-intj, INTJ,['The Mars Volta - Tetragrammaton ']
31149,bipedal-p-314, INTP,['The Offspring Gotta Get Away']
31150,theprophetlala, Unknown,['Halsey - Colors ']
31151,superfluous, ESTP,['Spoon - Who Makes Your Money']
31152,kurt-wagner, Unknown,['Harry Potter soundtracks - My top 10']
31153,starscream430, INTJ - The Scientists,['Everybody Wants To Rule The World - Tears For Fears ']
31154,notus-asphodelus, ISFP,[]
31155,yet-another-intj, INTJ,"['Yann Tiersen - La Veill\\xc3\\xa9e ', 'Yann Tiersen - La Boulange ']"
31156,ziwosa, Unknown Personality,['Tame Impala - The Moment | ']
31157,aya-the-abysswalker, ENFP,['Super Meat Boy: Credits ']
31158,124567, Unknown,"['Above The Clouds"" ~ Progressive & Uplifting Trance Mix.']"
31159,tetsuo-shima, INFP - The Idealists,['Full Moon - Llewellyn  ']
31160,surreal-snake, INFJ,['Mot\\xc3\\xb6rhead - The Chase is Better Than the Catch']
31161,yet-another-intj, INTJ,['The Mars Volta - Roulette Dares ']
31162,124567, Unknown,['ENIGMA | MMX Social Song / First version Official']
31163,aya-the-abysswalker, ENFP,['Lana Del Rey - Young and Beautiful ']
31164,theprophetlala, Unknown,['I Hear Your Voice BGM Piano Cover - Part 4']
31165,sevsevens, INTJ - The Scientists,['Night Moves - Horses ']
31166,ace-face, Unknown,"['Yellow Canary', 'dumblonde - dreamsicle']"
31167,sevsevens, INTJ - The Scientists,['Sufjan Stevens - Chicago']
31168,aya-the-abysswalker, ENFP,['NieR - Song of the Ancients  ']
31169,surreal-snake, INFJ,['Korn - Narcissistic Cannibal ft. Skrillex and Kill The Noise ']
31170,lemxn, INFJ,['System Of A Down - I-E-A-I-A-I-O #08']
31171,aya-the-abysswalker, ENFP,[]
31172,yet-another-intj, INTJ,"['Frusciante, Flea & Omar  ']"
31173,ultra-violet, ENFP,['A Symphony of British Music - Track 7; Read All About It by Emeli Sand\\xc3\\xa9']
31174,yet-another-intj, INTJ,['Bj\\xc3\\xb6rk - Crystalline ']
31175,mushr00m, Unknown,['Sleaford Mods - Jolly F*cker']
31176,yet-another-intj, INTJ,['blade runner - end title reprise -  - new american orchestra - ortofon 2m blue - rek-o-kut hd']
31177,lemxn, INFJ,['Lali Esp\\xc3\\xb3sito - Tengo Esperanza ']
31178,yet-another-intj, INTJ,['John Butler Trio - Oldman']
31179,lemxn, INFJ,['P!nk - Who Knew']
31180,heaveninawildflower, Unknown,"[""Meat Loaf - It's All Coming Back To Me Now""]"
31181,sporadic-aura, ENTP,[]
31182,yet-another-intj, INTJ,['CONAN THE BARBARIAN - The Orgy ']
31183,shadowsrunner, INFP,['MACKLEMORE & RYAN LEWIS - DOWNTOWN ']
31184,donkey-d-kong, INTJ - The Scientists,['Rob Zombie - Living Dead Girl']
31185,superfluous, ESTP,['Underworld - Born Slippy']
31186,124567, Unknown,"['Mazzy Star - Roseblood', 'Switchblade Symphony ""Gutter Glitter', 'Dark Waltz - Hayley Westenra', 'Heike Langhans - StarNova ']"
31187,surreal-snake, INFJ,['flamenco arabe....gipsy200 Sanakay']
31188,aya-the-abysswalker, ENFP,['The Witcher 3: Wild Hunt Soundtrack ']
31189,lemxn, INFJ,['Deftones - Elite']
31190,aya-the-abysswalker, ENFP,['The Elder Scrolls V Skyrim | Full Original Soundtrack']
31191,ask, Unknown,['Owen - Declaration Of Incompetence']
31192,124567, Unknown,['Am\\xc3\\xa9lie - Full Soundtrack']
31193,ask, Unknown,['Daniel Johnston - I Live My Broken Dreams ']
31194,hypaspist, ESTP,['Rick Ross- Hold me back']
31195,aya-the-abysswalker, ENFP,['DANCE WITH THE DEAD - Eye of the Storm']
31196,lemxn, INFJ,[]
31197,bipedal-p-314, INTP,['Rome Total War Soundtrack - Warrior March']
31198,ask, Unknown,['The Strokes - Barely Legal Live MTV 2$ Bill Uncut 2002   !!!']
31199,theprophetlala, Unknown,['\\xe3\\x80\\x90Anna\\xe3\\x80\\x91Hellfire  \\xe3\\x80\\x8eThe Hunchback of Notre-Dame\\xe3\\x80\\x8f']
31200,deviantcode, INTP - The Thinkers,[]
31201,sevsevens, INTJ - The Scientists,['Night Moves - Colored Emotions ']
31202,sevsevens, INTJ - The Scientists,[]
31203,sevsevens, INTJ - The Scientists,[]
